name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
brazil,2021-03-25,27.2,16.6,22.5,26.9,16.6,22.4,12,53.2,0,0,0,,0,0,37.8,18,90.7,1015.8,49.4,12,291.3,25.1,10,,2021-03-25T06:16:19,2021-03-25T18:18:35,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-03-26,26.6,14.6,20.4,26.6,14.6,20.4,12.6,63.7,0,0,0,,0,0,28.4,12.2,55.5,1016.5,70.2,12.2,308.2,26.6,10,,2021-03-26T06:16:28,2021-03-26T18:17:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2021-03-27,28.2,14.6,21.9,27.4,14.6,21.8,13.1,60.7,0,0,0,,0,0,29.2,14.6,72.8,1015.1,49.1,12,305.9,26.2,10,,2021-03-27T06:16:36,2021-03-27T18:17:06,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-03-28,28.7,14.7,22.1,27.5,14.7,21.9,10.9,53.6,0,0,0,,0,0,21.6,15.6,92.4,1014.1,32.4,12.2,311.1,26.8,10,,2021-03-28T06:16:45,2021-03-28T18:16:22,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-03-29,30.1,15.1,22.9,28.8,15.1,22.5,12,54.4,0,0,0,,0,0,25.6,10.8,68.3,1013.7,22.7,12,299.6,25.9,10,,2021-03-29T06:16:53,2021-03-29T18:15:37,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-03-30,29.5,17.1,23.2,28.9,17.1,23.1,14.3,60.1,0,0,0,,0,0,16.2,13.3,328.4,1012.3,31.4,11.8,249.3,21.5,8,,2021-03-30T06:17:02,2021-03-30T18:14:53,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-03-31,29.6,19.6,23.9,29.2,19.6,23.8,15.7,63,0,0,0,,0,0,51.8,15,222.4,1010.4,50.2,11.5,265.2,23,9,,2021-03-31T06:17:10,2021-03-31T18:14:09,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-01,28.2,17.7,22.2,28.3,17.7,22.3,17.1,74.5,0,0,0,,0,0,18,13.6,106.8,1011.3,50.7,11.8,250.5,21.7,9,,2021-04-01T06:17:18,2021-04-01T18:13:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-02,26.1,19.1,22.3,26.1,19.1,22.3,17.5,75.2,0,0,0,,0,0,25.2,11.9,352.7,1013.7,82.1,11.6,230.9,20.1,9,,2021-04-02T06:17:27,2021-04-02T18:12:41,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-03,27,17.7,21.6,27.8,17.7,21.6,17.1,77.2,15,100,4.17,rain,0,0,22.7,14,72,1015.5,70.3,11.4,236.3,20.7,10,,2021-04-03T06:17:36,2021-04-03T18:11:57,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-04,26.6,18.1,21.3,26.6,18.1,21.3,17.9,82,0.3,100,4.17,rain,0,0,27.4,16.3,107.7,1015,80.1,12,205.3,17.8,8,,2021-04-04T06:17:44,2021-04-04T18:11:14,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-05,26.2,19.5,21.6,26.2,19.5,21.6,17.7,79.8,2,100,4.17,rain,0,0,41.8,17.7,91.2,1014.4,77.8,11,227.2,19.7,9,,2021-04-05T06:17:53,2021-04-05T18:10:31,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-06,24.1,18.6,20.7,24.1,18.6,20.7,17.7,83.3,0.5,100,8.33,rain,0,0,22.7,14,55,1015.3,81.1,11.1,64.3,5.6,3,,2021-04-06T06:18:02,2021-04-06T18:09:48,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-07,23.2,18.6,20.3,23.2,18.6,20.3,17.7,85.3,0.7,100,8.33,rain,0,0,26.6,16.3,89.7,1015.9,90.2,11,148.7,12.7,7,,2021-04-07T06:18:11,2021-04-07T18:09:06,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-08,24,17.7,19.8,24,17.7,19.8,16.2,80.6,0.1,100,4.17,rain,0,0,43.6,19.5,101.1,1017.7,76.3,11.3,128.3,11.1,6,,2021-04-08T06:18:20,2021-04-08T18:08:24,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-09,23.5,16.2,19.2,23.5,16.2,19.2,14.4,74.9,0,0,0,,0,0,42.8,22,103.1,1018.9,69,11.8,219,18.8,8,,2021-04-09T06:18:29,2021-04-09T18:07:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-10,25.6,16.1,20.1,25.6,16.1,20.1,13.6,67.4,0,0,0,,0,0,39.2,16.6,100.5,1016.7,24,12.2,283.3,24.5,10,,2021-04-10T06:18:39,2021-04-10T18:07:01,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-11,26.2,14.1,21.2,26.2,14.1,21.2,13.6,63.1,0,0,0,,0,0,28.1,10.4,92.4,1015.6,27.3,11.8,261.3,22.5,10,,2021-04-11T06:18:48,2021-04-11T18:06:20,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-04-12,27.2,15.7,21.5,27.3,15.7,21.5,15.7,71.6,0,0,0,,0,0,21.2,12.7,97.1,1015.8,67.9,12.1,235.6,20.3,9,,2021-04-12T06:18:58,2021-04-12T18:05:39,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-13,27.1,17.7,22.2,27,17.7,22.2,15,66.1,0,0,0,,0,0,26.3,10.9,130.7,1015.8,61.5,12.2,204.7,17.7,7,,2021-04-13T06:19:08,2021-04-13T18:04:59,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-14,27.1,14.7,21.1,27,14.7,21.1,13.2,62.4,0,0,0,,0,0,34.6,12.3,97.2,1015.6,69.2,12,249.8,21.7,9,,2021-04-14T06:19:18,2021-04-14T18:04:20,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-15,26,16.2,21.4,26,16.2,21.4,14.1,64.5,0,0,0,,0,0,29.5,14.4,101.2,1015.4,40.8,12,242.4,20.8,9,,2021-04-15T06:19:28,2021-04-15T18:03:41,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-16,26.5,17.7,21.6,26.5,17.7,21.6,14,62.9,0,0,0,,0,0,30.2,14,92.8,1014.6,25,12,256,22.2,9,,2021-04-16T06:19:39,2021-04-16T18:03:02,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-17,25.6,14.7,20.1,25.6,14.7,20.1,14.4,71.4,2,100,4.17,rain,0,0,27,9.4,79.1,1014.9,49.4,11.6,214.6,18.7,9,,2021-04-17T06:19:50,2021-04-17T18:02:24,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-18,24.6,16.7,19.7,24.6,16.7,19.7,16.4,82.4,12,100,8.33,rain,0,0,24.8,9.4,4.4,1014.7,73.9,11.5,212.4,18.4,9,,2021-04-18T06:20:01,2021-04-18T18:01:47,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-19,24,17.6,19.4,24,17.6,19.4,17.1,86.8,3,100,4.17,rain,0,0,40.7,7.6,330.9,1015.1,79.5,11.1,205.5,17.6,8,,2021-04-19T06:20:12,2021-04-19T18:01:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-20,24.7,15.7,19.7,24.7,15.7,19.7,14.4,73.5,0,0,0,,0,0,22.7,7.6,179,1015,62,11.8,224.2,19.3,8,,2021-04-20T06:20:23,2021-04-20T18:00:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-21,26.2,15.6,20.3,26.2,15.6,20.3,12.1,61.3,0,0,0,,0,0,20.5,8.7,228.1,1014.6,49.3,12.2,243.9,21.1,9,,2021-04-21T06:20:35,2021-04-21T17:59:57,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-22,26.9,13.2,19.9,26.7,13.2,19.9,11.3,60.6,0,0,0,,0,0,19.8,9.3,212.6,1015.1,20.2,12.4,270,23.4,9,,2021-04-22T06:20:47,2021-04-22T17:59:22,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-23,27.1,14.1,20,27,14.1,20,12.4,64.1,0,0,0,,0,0,18.7,11.3,57.4,1015.6,23.2,12,263.1,22.8,9,,2021-04-23T06:21:00,2021-04-23T17:58:48,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-24,28.2,14,21,27.7,14,20.9,13.4,64.9,0,0,0,,0,0,24.1,10.5,10.9,1014.5,37.8,12.2,236.5,20.4,9,,2021-04-24T06:21:12,2021-04-24T17:58:14,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-25,27.1,16.2,21.5,27.2,16.2,21.5,15.3,70.4,3,100,4.17,rain,0,0,20.9,9.4,164.9,1014.1,53.1,12.3,229.1,19.7,9,,2021-04-25T06:21:25,2021-04-25T17:57:41,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-26,27.1,16.7,21,27.3,16.7,21,16.3,77.2,0.5,100,4.17,rain,0,0,18.4,10.1,119.2,1013.8,64.7,11.9,216.4,18.8,8,,2021-04-26T06:21:38,2021-04-26T17:57:08,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-27,25.2,16.6,20.9,25.2,16.6,20.9,16.6,78.1,0.8,100,4.17,rain,0,0,15.8,10.5,165.3,1014.2,56.2,12.4,186,16.2,7,,2021-04-27T06:21:52,2021-04-27T17:56:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-28,26.1,16.7,21.5,26.1,16.7,21.5,16.9,76.2,0,0,0,,0,0,26.3,11.9,143.7,1014.4,72.6,11.8,217.8,18.9,8,,2021-04-28T06:22:05,2021-04-28T17:56:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-29,23.7,18.2,20.3,23.7,18.2,20.3,17.2,82.7,0.5,100,4.17,rain,0,0,28.8,20,95.1,1016.8,83.1,11.5,121,10.3,5,,2021-04-29T06:22:19,2021-04-29T17:55:35,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-04-30,25.1,18,20.2,25.1,18,20.2,17.2,83.4,0,0,0,,0,0,40.3,15.1,95,1017.8,77,12,179.1,15.4,7,,2021-04-30T06:22:34,2021-04-30T17:55:05,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-01,21.1,16.6,18.6,21.1,16.6,18.6,15.4,82.2,0,0,0,,0,0,36,15.5,105.6,1019.3,66.6,11.4,183,15.7,8,,2021-05-01T06:22:48,2021-05-01T17:54:37,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-02,24,15.6,18.9,24,15.6,18.9,13.9,73.4,0,0,0,,0,0,32.4,14.6,108.4,1019.4,57.9,11.8,214.6,18.6,8,,2021-05-02T06:23:03,2021-05-02T17:54:09,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-03,25,14.1,18.7,25,14.1,18.7,11.8,66,0,0,0,,0,0,33.1,17.1,105.4,1018.2,1.7,12.4,257.9,22.4,9,,2021-05-03T06:23:18,2021-05-03T17:53:41,0.75,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-04,24.1,15.1,19.2,24.1,15.1,19.2,11.2,62.1,0,0,0,,0,0,36.7,14.4,98.4,1018.1,19.5,12.2,258.2,22.4,9,,2021-05-04T06:23:34,2021-05-04T17:53:15,0.76,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-05,25.2,13.1,18.9,25.2,13.1,18.9,12.6,68.6,0,0,0,,0,0,33.5,13.4,94.9,1018.4,41.9,11.8,211.5,18.4,8,,2021-05-05T06:23:50,2021-05-05T17:52:50,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-06,26.1,13.5,19.9,26.1,13.5,19.9,13.9,70.6,0,0,0,,0,0,23,12.6,93.9,1017.1,35.9,12.4,212.8,18.6,8,,2021-05-06T06:24:06,2021-05-06T17:52:25,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-07,25.6,15.1,20.8,25.6,15.1,20.8,14.7,70.1,0,0,0,,0,0,15.5,9.4,113.7,1017.4,58.6,12.2,200,17.4,7,,2021-05-07T06:24:22,2021-05-07T17:52:01,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-08,25.7,18.2,21.3,25.7,18.2,21.3,15,68.7,0,0,0,,0,0,31.3,13,134.9,1019.2,59.6,11.8,178.1,15.3,7,,2021-05-08T06:24:39,2021-05-08T17:51:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-09,24.1,16.6,19.7,24.1,16.6,19.7,14.5,73.3,0,0,0,,0,0,41,18.1,95.8,1019.9,32.2,12.4,234.8,20.4,9,,2021-05-09T06:24:56,2021-05-09T17:51:16,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-10,23.6,16,19,23.6,16,19,12.2,65.6,0,0,0,,0,0,36.7,16.6,101.9,1019.7,31.4,12.2,233.8,20.3,8,,2021-05-10T06:25:13,2021-05-10T17:50:54,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-11,23.6,13,18.6,23.6,13,18.6,11.5,64.4,0,0,0,,0,0,31.7,12.8,101.9,1018.2,23.3,11.8,245.4,21.5,9,,2021-05-11T06:25:30,2021-05-11T17:50:34,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-12,25.2,12.1,18.8,25.2,12.1,18.8,11.7,65.2,0,0,0,,0,0,26.3,11.9,98.6,1017.6,52.9,12.4,226,19.5,8,,2021-05-12T06:25:48,2021-05-12T17:50:15,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-13,25.2,15.6,20.4,25.2,15.6,20.4,12.7,63.3,0,0,0,,0,0,19.8,7.5,130.9,1017.1,57.7,12,168.6,14.6,6,,2021-05-13T06:26:06,2021-05-13T17:49:56,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-14,25.1,12.7,19.1,25.1,12.7,19.1,10.5,60.6,0,0,0,,0,0,30.2,13,100.7,1017.9,25.3,11.8,217.2,18.8,8,,2021-05-14T06:26:24,2021-05-14T17:49:38,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-15,25,12.7,19.5,25,12.7,19.5,11.2,61.3,0,0,0,,0,0,30.6,12,102.5,1017.8,54.7,12.4,221.2,18.9,8,,2021-05-15T06:26:43,2021-05-15T17:49:22,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-16,24.7,13.6,19.6,24.7,13.6,19.6,11.8,62.6,0,0,0,,0,0,27,11.2,104.8,1018.3,67.4,12.2,191.8,16.5,8,,2021-05-16T06:27:01,2021-05-16T17:49:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-17,24.7,13.1,18.9,24.7,13.1,18.9,11.9,66.5,0,0,0,,0,0,28.4,11.9,117.1,1018.6,67.1,11.8,192.1,16.4,7,,2021-05-17T06:27:20,2021-05-17T17:48:51,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-18,26,14,19.3,26,14,19.3,11.6,64.2,0,0,0,,0,0,31.7,21.1,151,1018.8,73.9,12.2,186.4,16.1,7,,2021-05-18T06:27:39,2021-05-18T17:48:37,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-19,24.7,12.6,18.6,24.7,12.6,18.6,10.9,64.6,0,0,0,,0,0,20.9,9.7,118.5,1017.7,28.3,12,213,18.3,7,,2021-05-19T06:27:58,2021-05-19T17:48:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-20,26.2,13,19.4,26.2,13,19.4,10.8,61.2,0,0,0,,0,0,22.7,13.6,350.1,1016.9,25,11.8,227.7,19.6,8,,2021-05-20T06:28:17,2021-05-20T17:48:12,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-21,27.4,14.1,20.4,27.1,14.1,20.4,12.5,63.5,0,0,0,,0,0,23,13.7,341.1,1015.8,30.5,12.4,228.1,19.7,8,,2021-05-21T06:28:37,2021-05-21T17:48:00,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-22,27.7,14.2,21,27.2,14.2,21,13,63.4,0,0,0,,0,0,24.8,12.2,348.8,1015.7,33.4,12,214.4,18.7,8,,2021-05-22T06:28:56,2021-05-22T17:47:50,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-23,27.6,15.2,21.3,27.5,15.2,21.3,15.1,70.9,0,0,0,,0,0,20.9,11.6,217.1,1016.3,65.1,11.8,196.8,17.1,8,,2021-05-23T06:29:16,2021-05-23T17:47:41,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-24,26.6,17.1,20.8,26.6,17.1,20.8,15.8,74.5,0,0,0,,0,0,25.9,9.4,162.1,1017,47.5,12.4,184.3,15.9,7,,2021-05-24T06:29:36,2021-05-24T17:47:32,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-25,28.2,15.7,21.5,27.7,15.7,21.5,14.8,68.8,0,0,0,,0,0,24.5,11.5,134.1,1017.7,19.8,12,212.9,18.5,8,,2021-05-25T06:29:56,2021-05-25T17:47:25,0.47,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-26,27.7,16,21.6,27.4,16,21.5,14.2,65.1,0,0,0,,0,0,28.1,11.9,109.8,1017.6,20.9,12,206.2,17.8,7,,2021-05-26T06:30:16,2021-05-26T17:47:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-27,28.1,16.1,22.2,27.8,16.1,22.2,14.5,64.7,0,0,0,,0,0,25.6,12.2,85.7,1015.8,24.9,12.4,203.8,17.7,8,,2021-05-27T06:30:36,2021-05-27T17:47:13,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-28,27.7,16.1,21.4,27.6,16.1,21.4,14.2,65.7,0,0,0,,0,0,30.2,14.2,45.9,1015.1,64.1,12.2,187.1,16,6,,2021-05-28T06:30:56,2021-05-28T17:47:08,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-29,27.8,15.7,21,27.5,15.7,21,13.6,65,0,0,0,,0,0,16.2,12.8,21.1,1017,63.1,11.8,178,15.3,7,,2021-05-29T06:31:16,2021-05-29T17:47:04,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-05-30,26.7,15.1,21.1,26.7,15.1,21.1,13.8,65.6,0,0,0,,0,0,29.9,15.5,100.6,1017.2,54.2,12.4,209.5,18.1,8,,2021-05-30T06:31:35,2021-05-30T17:47:01,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-05-31,26.7,14.2,20.3,26.7,14.2,20.3,12,63.5,0,0,0,,0,0,31,12.6,60.3,1017.4,46.4,12.4,208.7,18.1,8,,2021-05-31T06:31:55,2021-05-31T17:46:59,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-01,27.8,14.1,21,27.2,14.1,20.9,11.7,58,0,0,0,,0,0,24.8,13,77.3,1018.3,24.9,11.4,207.7,18,8,,2021-06-01T06:32:15,2021-06-01T17:46:58,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83378099999,86716099999,86736099999"
brazil,2021-06-02,27.1,14,20.4,26.8,14,20.4,12,61.7,0,0,0,,0,0,29.9,14.8,80,1017.7,36.9,11.1,209.9,18.3,8,,2021-06-02T06:32:35,2021-06-02T17:46:58,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-03,26.6,14.2,20.9,26.6,14.2,20.9,11.8,58.3,0,0,0,,0,0,34.6,13.8,95.6,1018.5,40.8,11.4,211.9,18.2,8,,2021-06-03T06:32:54,2021-06-03T17:46:58,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-04,25.7,14.6,20.1,25.7,14.6,20.1,9.7,54.4,0,0,0,,0,0,46.4,22.5,98.9,1019.2,1.5,11.4,219.3,19,8,,2021-06-04T06:33:14,2021-06-04T17:46:59,0.81,Clear,Clear conditions throughout the day.,clear-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-05,25.6,15.7,20.2,25.6,15.7,20.2,12,60.1,0,0,0,,0,0,40.7,17.3,85.7,1018.9,45.7,11.4,199.7,17.3,8,,2021-06-05T06:33:33,2021-06-05T17:47:02,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-06,24.7,17.1,20.2,24.7,17.1,20.2,13.3,65.6,0,0,0,,0,0,34.9,12.6,94.8,1017.9,68.7,11.4,187,16.2,7,,2021-06-06T06:33:52,2021-06-06T17:47:05,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2021-06-07,26.2,13.6,19.8,26.2,13.6,19.8,12.6,65.9,0,0,0,,0,0,29.5,12,97.9,1016.9,58.4,11.4,208.8,17.9,8,,2021-06-07T06:34:11,2021-06-07T17:47:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
