name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
brazil,2023-02-15,30.6,20.2,25.6,29.9,20.2,25.4,14.8,52.7,0,0,0,,0,0,16.6,11.5,3.7,1010.3,34,12.4,294.5,25.4,10,10,2023-02-15T06:07:42,2023-02-15T18:43:51,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-02-16,30.1,19.2,24.3,29.6,19.2,24.2,16.7,65.4,0,0,0,rain,0,0,15.1,13.3,329.5,1009.5,60.9,12.2,280,24.2,10,10,2023-02-16T06:08:04,2023-02-16T18:43:22,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-17,27.4,18.7,23.1,28.1,18.7,23.2,17.3,70.9,0.4,100,8.33,rain,0,0,21.6,13.3,236.5,1010.8,79.1,12.4,227.8,19.7,10,10,2023-02-17T06:08:25,2023-02-17T18:42:53,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-18,24.7,18.1,20.9,24.7,18.1,20.9,17.2,79.9,0.2,100,4.17,rain,0,0,28.1,12.6,68.6,1013.5,70,11.3,190.2,16.3,9,10,2023-02-18T06:08:45,2023-02-18T18:42:23,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-19,27.1,18.2,22.2,27.6,18.2,22.2,16.9,73.4,0,0,0,rain,0,0,53.6,17,88.4,1013.1,62.4,12.2,307.2,26.3,10,10,2023-02-19T06:09:05,2023-02-19T18:41:52,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-20,26.7,17.6,21.9,26.7,17.6,21.9,16.4,72.2,0,0,0,rain,0,0,22,17,84.9,1013.9,61.9,11.3,284.2,24.7,10,10,2023-02-20T06:09:24,2023-02-20T18:41:20,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-21,25.7,16.2,20.6,25.7,16.2,20.6,15.9,75.5,0.6,100,8.33,rain,0,0,15.8,16.6,81.5,1015.9,63.6,11.4,255.8,22.1,10,10,2023-02-21T06:09:43,2023-02-21T18:40:48,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-22,27,17.1,20.5,27.8,17.1,20.5,17.1,81.9,3.9,100,4.17,rain,0,0,24.5,14.5,84.4,1017.8,86,11.1,293.7,25.3,10,30,2023-02-22T06:10:02,2023-02-22T18:40:14,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-02-23,26,18.7,21.2,26,18.7,21.2,17.7,81.3,0.1,100,4.17,rain,0,0,18,12.6,145.9,1017.4,81.9,12,187,16.3,10,30,2023-02-23T06:10:19,2023-02-23T18:39:40,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-02-24,27.2,17.2,21.4,27.9,17.2,21.4,16.5,75.4,0,0,0,rain,0,0,23.8,12.6,124.1,1015.5,56.2,11.3,289.7,25.1,10,30,2023-02-24T06:10:37,2023-02-24T18:39:06,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-25,29.1,18.6,23.5,29.6,18.6,23.7,17.4,70.1,4,100,4.17,rain,0,0,19.8,11.9,73.5,1013.7,58.8,11.9,319,27.6,10,60,2023-02-25T06:10:53,2023-02-25T18:38:30,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-02-26,29.2,18.1,23.8,29.2,18.1,23.8,16.2,65.5,0,0,0,,0,0,24.1,12.3,99.6,1015.1,32.8,12,328.8,28.5,10,10,2023-02-26T06:11:10,2023-02-26T18:37:54,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-27,29.2,17.7,24.2,28.7,17.7,24.1,14.9,58.5,0,0,0,,0,0,33.5,15.2,113.9,1015.8,50.4,12.2,321.7,27.9,10,10,2023-02-27T06:11:25,2023-02-27T18:37:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-02-28,29.2,18,23.8,29.5,18,23.9,15.8,62,0,0,0,,0,0,37.4,16.3,89.9,1016.8,28.5,11.6,299.3,25.9,10,10,2023-02-28T06:11:41,2023-02-28T18:36:40,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-01,27.7,17.7,21,28.4,17.7,21,17,79.4,4.2,100,8.33,rain,0,0,15.5,13.4,302.9,1016.9,60.4,11.1,216,18.7,10,10,2023-03-01T06:11:56,2023-03-01T18:36:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-02,26.6,17.2,20.6,26.6,17.2,20.6,17.1,80.7,5,100,4.17,rain,0,0,27,14.8,112.4,1016.1,74.3,11.2,234.2,20.2,10,30,2023-03-02T06:12:10,2023-03-02T18:35:24,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-03,29,18,21.8,30.3,18,22,17.4,77.5,3.2,100,20.83,rain,0,0,22.7,23.7,74.7,1017.2,67.2,11.1,297,25.7,10,30,2023-03-03T06:12:24,2023-03-03T18:34:45,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-04,28.1,17.6,22.7,28,17.6,22.6,15.1,65.7,0,0,0,,0,0,35.3,15.9,102.4,1014.5,27.1,12.2,330.8,28.5,10,10,2023-03-04T06:12:38,2023-03-04T18:34:05,0.4,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-05,28.6,16.7,23.3,27.7,16.7,23.1,13.8,58.6,0,0,0,,0,0,13,10.5,110.3,1012.9,54.1,12.2,314.9,27.2,10,10,2023-03-05T06:12:51,2023-03-05T18:33:25,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-06,30.1,18.7,23.1,29.9,18.7,23.1,16.2,68.4,8,100,4.17,rain,0,0,16.9,14.8,354.7,1011.8,54,11.3,258,22.1,10,30,2023-03-06T06:13:04,2023-03-06T18:32:44,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-07,24.7,18.2,20.8,24.7,18.2,20.8,17,79.5,0,0,0,rain,0,0,26.6,13,44.5,1014.4,80.1,11.8,258,22.2,10,30,2023-03-07T06:13:16,2023-03-07T18:32:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-08,26.1,16.7,20.6,26.1,16.7,20.6,16.7,79.2,0.2,100,4.17,rain,0,0,34.9,19.8,69.8,1015.2,76.7,11.4,109.8,9.5,7,30,2023-03-08T06:13:29,2023-03-08T18:31:22,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-09,26.6,18.1,21.8,26.6,18.1,21.8,17.8,79.2,7,100,4.17,rain,0,0,25.9,10,108.8,1015.2,83.8,10.5,243,20.8,10,10,2023-03-09T06:13:40,2023-03-09T18:30:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-10,25.7,18.7,21.7,25.7,18.7,21.7,18.1,81.2,0.1,100,4.17,rain,0,0,29.5,10.5,147.2,1015.2,78.7,10.8,247.7,21.4,10,10,2023-03-10T06:13:52,2023-03-10T18:29:58,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-11,26.7,17.2,21.2,26.7,17.2,21.2,17.2,78.8,0,0,0,rain,0,0,19.4,16.4,119.6,1014.3,67.4,12,278.6,24.1,10,10,2023-03-11T06:14:03,2023-03-11T18:29:15,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-12,26.6,17.7,21.8,26.6,17.7,21.8,17.2,76.7,0,0,0,rain,0,0,23.4,14.7,97.4,1014.4,74.3,11.3,233,20.3,9,30,2023-03-12T06:14:14,2023-03-12T18:28:33,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-13,25.6,18.9,22,25.6,18.9,22,18.1,79.5,6,100,4.17,rain,0,0,24.5,11.6,75.5,1014.7,87.1,11.5,265.9,23,10,30,2023-03-13T06:14:24,2023-03-13T18:27:49,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-14,23.7,18.7,21.1,23.7,18.7,21.1,17.5,80.5,0,0,0,,0,0,15.5,11.1,166.1,1015.3,74.8,11.8,109.7,9.5,4,10,2023-03-14T06:14:35,2023-03-14T18:27:06,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-15,25.6,18.1,20.9,25.6,18.1,20.9,17.3,80.3,0.2,100,4.17,rain,0,0,23,12.8,113.1,1014.3,61,11.7,275.8,23.9,9,10,2023-03-15T06:14:45,2023-03-15T18:26:22,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-16,25.4,17.7,20.1,25.4,17.7,20.1,17.5,86.1,58.2,100,12.5,rain,0,0,16.9,11.5,42.3,1014.1,82.9,9.5,155,13.3,8,30,2023-03-16T06:14:55,2023-03-16T18:25:39,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-17,23.7,18.1,20.3,23.7,18.1,20.3,17.3,83.8,8,100,4.17,rain,0,0,29.5,16.2,76,1014.1,90.3,10.8,169,14.5,9,30,2023-03-17T06:15:05,2023-03-17T18:24:55,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-18,24.7,17.7,20.6,24.7,17.7,20.6,16.7,79.6,0,0,0,rain,0,0,25.6,15.5,74.3,1015.2,77.1,11.8,224.1,19.4,9,10,2023-03-18T06:15:14,2023-03-18T18:24:10,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-19,26.6,18.1,21.7,26.6,18.1,21.7,15.5,70,0,0,0,rain,0,0,18.7,15.9,26.2,1014.6,78.9,12,188.8,16.4,9,10,2023-03-19T06:15:23,2023-03-19T18:23:26,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-20,22.4,17.2,19.4,22.4,17.2,19.4,16.8,85,2.4,100,8.33,rain,0,0,28.4,11.1,82.9,1015.9,80.5,11.1,118.1,10.2,7,30,2023-03-20T06:15:32,2023-03-20T18:22:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-21,24.6,18.1,20.1,24.6,18.1,20.1,17.2,84.1,5,100,4.17,rain,0,0,33.5,15.1,87.1,1016.7,86.5,10.8,144.5,12.5,7,10,2023-03-21T06:15:41,2023-03-21T18:21:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-22,25.2,16.7,20.6,25.2,16.7,20.6,16.8,80.3,0.7,100,4.17,rain,0,0,23.4,16.2,93.6,1016.9,61.7,10.9,271.1,23.4,9,10,2023-03-22T06:15:50,2023-03-22T18:21:12,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-23,26.7,17.1,21.5,26.7,17.1,21.5,16.9,76.7,0,0,0,rain,0,0,28.4,14.3,90.1,1016.4,50.3,11.6,282.1,24.3,10,30,2023-03-23T06:15:59,2023-03-23T18:20:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-24,27.2,17.1,22.4,27.5,17.1,22.4,15.1,65.7,0,0,0,,0,0,27.4,15.1,102.9,1015.7,26.9,12.2,307.2,26.6,10,10,2023-03-24T06:16:08,2023-03-24T18:19:43,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-25,27.6,15,22.1,27.2,15,22,13,59.2,0,0,0,,0,0,22,14.5,96.3,1015.5,11.8,11.5,312.6,26.9,10,10,2023-03-25T06:16:16,2023-03-25T18:18:58,0.13,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-26,28.7,16.1,23.1,28.1,16.1,23,13.9,58.5,0,0,0,,0,0,30.2,16.2,106.9,1015.4,13.8,12,304.8,26.4,10,10,2023-03-26T06:16:25,2023-03-26T18:18:13,0.16,Clear,Clear conditions throughout the day.,clear-day,"86715099999,SBBR,83377099999,83378099999,86736099999,86716099999"
brazil,2023-03-27,29.7,17.2,23.8,29.1,17.2,23.7,14.9,59.9,0,0,0,,0,0,18.4,13,108.4,1014,38.9,12.2,300.1,26,10,10,2023-03-27T06:16:33,2023-03-27T18:17:29,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-28,27.7,18.1,22.9,28,18.1,23,16.7,69.4,0.2,100,4.17,rain,0,0,20.5,10.9,77.2,1014.3,66.6,12,228,19.9,9,30,2023-03-28T06:16:42,2023-03-28T18:16:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-29,27.2,19.6,22.8,27.3,19.6,22.8,15.1,63,0,0,0,,0,0,36,15.9,92.2,1014.8,56.5,11.9,277,23.7,9,10,2023-03-29T06:16:50,2023-03-29T18:16:00,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-30,29,15,21.7,28.2,15,21.7,12.9,60.1,0,0,0,,0,0,25.2,18.4,117.2,1017,42,12,299.5,25.8,10,10,2023-03-30T06:16:59,2023-03-30T18:15:15,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-03-31,29.1,15.7,22.7,29,15.7,22.7,14.8,63.6,0,0,0,,0,0,33.5,13.3,95.9,1015.1,36.1,11.6,261,22.8,10,10,2023-03-31T06:17:07,2023-03-31T18:14:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-01,29.1,17.7,22.9,28.6,17.7,22.9,15.1,64,0,0,0,,0,0,14.8,8.7,155.5,1013.2,42.8,11.8,239,20.6,10,10,2023-04-01T06:17:16,2023-04-01T18:13:47,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-02,25.6,17.7,20,25.6,17.7,20,15.8,77.6,1.2,100,12.5,rain,0,0,13.7,16.9,222.1,1014.8,67.2,10.7,185.5,15.9,8,30,2023-04-02T06:17:24,2023-04-02T18:13:03,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-03,24.7,17.6,19.7,24.7,17.6,19.7,15.1,75.6,2.4,100,8.33,rain,0,0,26.3,13.8,98.1,1015.5,84.1,10.8,45.4,3.8,2,10,2023-04-03T06:17:33,2023-04-03T18:12:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-04,25.7,16.7,20.6,25.7,16.7,20.6,15.4,73.4,0,0,0,rain,0,0,27.4,15.3,75.1,1014.1,62.7,12.2,273.6,23.6,10,10,2023-04-04T06:17:41,2023-04-04T18:11:36,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-05,26.1,17.6,21.1,26.1,17.6,21.1,16.8,78.2,0,0,0,rain,0,0,19.8,14.1,80.2,1013.5,45.3,11.3,235.9,20.5,9,30,2023-04-05T06:17:50,2023-04-05T18:10:53,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-06,27.2,17.6,22.4,27.5,17.6,22.4,16.9,72.5,0,0,0,rain,0,0,23,17.1,80.3,1012.5,54.4,12.4,283.3,24.4,10,30,2023-04-06T06:17:59,2023-04-06T18:10:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-07,23.2,19.2,20.4,23.2,19.2,20.4,18.1,87,15.3,100,8.33,rain,0,0,15.8,9.7,313.2,1014.8,80,10.8,265.6,23,9,10,2023-04-07T06:18:08,2023-04-07T18:09:28,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-08,27.6,18.2,21.7,28.2,18.2,21.8,17.9,81,1,100,4.17,rain,0,0,9.7,14.3,149.9,1014.7,69.5,11.3,191.5,16.5,8,30,2023-04-08T06:18:17,2023-04-08T18:08:45,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-09,26.2,18.2,21.3,26.2,18.2,21.3,18,81.9,0,0,0,rain,0,0,16.6,12.3,147.2,1015.8,55.2,11.5,268.9,23.3,9,30,2023-04-09T06:18:26,2023-04-09T18:08:03,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-10,26.7,17.6,21.6,26.7,17.6,21.6,17.5,79.1,0.2,100,4.17,rain,0,0,17.3,27.6,114.2,1016.1,63.2,11.6,213,18.6,9,10,2023-04-10T06:18:35,2023-04-10T18:07:22,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-11,26,18.2,21.1,26,18.2,21.1,18,83.2,1.6,100,8.33,rain,0,0,24.5,16.6,82,1016.9,80.2,10.7,229,19.8,9,10,2023-04-11T06:18:45,2023-04-11T18:06:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-12,25.9,18.2,21.3,25.9,18.2,21.3,17.8,81.4,0,0,0,rain,0,0,16.2,10.8,88.2,1014.6,76.8,10.6,232.3,20.1,9,30,2023-04-12T06:18:54,2023-04-12T18:06:00,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-13,25.7,18.2,20.8,25.7,18.2,20.8,18,84.5,1,100,4.17,rain,0,0,19.8,12.3,85.8,1013.3,67,10.6,247.4,21.3,9,30,2023-04-13T06:19:04,2023-04-13T18:05:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-14,27.6,18.2,22.1,28.1,18.2,22.2,17.4,76.9,0,0,0,rain,0,0,14,13.3,75,1013.4,72.4,12.2,212.1,18.4,9,30,2023-04-14T06:19:14,2023-04-14T18:04:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-15,28.2,17.7,22.2,28.5,17.7,22.3,17.1,74.3,0,0,0,rain,0,0,24.1,9.7,154.3,1014.6,51.8,11.8,199.6,17.3,9,10,2023-04-15T06:19:24,2023-04-15T18:04:01,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-16,27.7,18.2,21.5,27.9,18.2,21.6,17.3,79,2,100,4.17,rain,0,0,22.7,11.2,156.4,1014.2,53.8,12.2,245.3,21.2,9,10,2023-04-16T06:19:35,2023-04-16T18:03:22,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-17,27.1,17.2,21.5,28.1,17.2,21.6,17.6,79.5,0,0,0,rain,0,0,10.4,11.5,83.6,1011.3,46.9,11.5,229.1,19.8,9,10,2023-04-17T06:19:46,2023-04-17T18:02:44,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-18,28.6,18.1,22.4,29.1,18.1,22.4,17.6,76.1,0,0,0,rain,0,0,26.6,15.2,311.1,1010,34.8,11.9,223.8,19.3,9,10,2023-04-18T06:19:57,2023-04-18T18:02:06,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-19,25.9,19.1,21.5,25.9,19.1,21.5,17.8,80.2,0,0,0,rain,0,0,30.6,15.6,301.8,1013.2,63,12,242.1,20.9,9,10,2023-04-19T06:20:08,2023-04-19T18:01:28,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-20,24.2,17.2,20.1,24.2,17.2,20.1,17.3,84.5,0,0,0,rain,0,0,24.1,10.9,183.9,1015.6,64.5,11.2,154,13.2,7,10,2023-04-20T06:20:19,2023-04-20T18:00:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-21,26.2,15.7,20.6,26.2,15.7,20.6,15,71.6,0,0,0,rain,0,0,29.9,15.2,107.8,1014.6,50.1,11.8,231.2,19.8,9,10,2023-04-21T06:20:31,2023-04-21T18:00:16,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-22,20.7,18.1,19.4,20.7,18.1,19.4,17,86.4,0,0,0,,0,0,36.7,16.2,102.1,1016.1,83.9,10.4,110,9.6,6,10,2023-04-22T06:20:43,2023-04-22T17:59:40,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-23,24.1,17.1,20,24.1,17.1,20,15.9,78.3,0,0,0,rain,0,0,41.4,14.8,97.1,1017.1,71.9,11.5,174.8,15.2,8,10,2023-04-23T06:20:55,2023-04-23T17:59:05,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-24,23.6,17.1,20,23.6,17.1,20,15.8,77.4,0,0,0,rain,0,0,43.9,18.1,91,1017.7,50.9,11.8,206,17.8,9,10,2023-04-24T06:21:07,2023-04-24T17:58:31,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-25,25.6,17.1,21.3,25.6,17.1,21.3,15.6,71.2,0,0,0,rain,0,0,38.9,14.8,89.4,1017.4,41,12,215.3,18.7,9,10,2023-04-25T06:21:20,2023-04-25T17:57:58,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-26,27.1,17.7,21.7,27.4,17.7,21.7,15.4,68.7,0,0,0,,0,0,31,12.3,95.9,1016.2,25.6,12.2,250.3,21.7,9,10,2023-04-26T06:21:33,2023-04-26T17:57:25,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-27,27.7,15.6,21.1,27.7,15.6,21.1,15.7,74,0,0,0,,0,0,11.9,10.1,31.2,1015.3,55.8,11.4,211,18.2,9,10,2023-04-27T06:21:46,2023-04-27T17:56:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-28,28.6,16.7,21.2,29,16.7,21.2,17,78.6,0,0,0,rain,0,0,16.6,12.3,240,1015.9,44.8,11.9,212.5,18.4,9,10,2023-04-28T06:22:00,2023-04-28T17:56:21,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,SBBR,83377099999,83378099999,86716099999,86736099999"
brazil,2023-04-29,26.7,16.7,20.9,26.7,16.7,20.9,17,80,0,0,0,rain,0,0,12.6,8.2,119.1,1016.6,48.9,11.4,178.8,15.5,9,10,2023-04-29T06:22:14,2023-04-29T17:55:51,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"86715099999,83379099999,SBBR,83377099999,83378099999,86716099999,86736099999"
